,,,1.7797851E6,-40.98970032,
,,,1.7822265E6,-45.78969955,
,,,1.7846680E6,-46.98970032,
,,,1.7871094E6,-46.98970032,
,,,1.7895507E6,-46.98970032,
,,,1.7919922E6,-46.98970032,
,,,1.7944336E6,-46.98970032,
,,,1.7968750E6,-46.98970032,
,,,1.7993164E6,-46.98970032,
,,,1.8017577E6,-46.98970032,
,,,1.8041992E6,-46.98970032,
,,,1.8066406E6,-46.98970032,
,,,1.8090820E6,-46.98970032,
,,,1.8115235E6,-46.98970032,
,,,1.8139649E6,-46.98970032,
,,,1.8164062E6,-36.98970032,
,,,1.8188476E6,-35.78969955,
,,,1.8212890E6,-38.18970108,
,,,1.8237305E6,-46.98970032,
,,,1.8261719E6,-46.98970032,
,,,1.8286132E6,-46.98970032,
,,,1.8310547E6,-46.98970032,
,,,1.8334961E6,-46.98970032,
,,,1.8359375E6,-45.78969955,
,,,1.8383789E6,-46.98970032,
,,,1.8408202E6,-46.98970032,
,,,1.8432617E6,-42.98970032,
,,,1.8457031E6,-38.98970032,
,,,1.8481445E6,-40.98970032,
,,,1.8505860E6,-46.98970032,
,,,1.8530274E6,-46.98970032,
,,,1.8554687E6,-45.78969955,
,,,1.8579101E6,-45.78969955,
,,,1.8603515E6,-46.98970032,
,,,1.8627930E6,-46.98970032,
,,,1.8652344E6,-46.98970032,
,,,1.8676757E6,-41.78969955,
,,,1.8701172E6,-42.98970032,
,,,1.8725586E6,-41.78969955,
,,,1.8750000E6,-40.58969879,
,,,1.8774414E6,-46.98970032,
,,,1.8798827E6,-45.78969955,
,,,1.8823242E6,-46.98970032,
,,,1.8847656E6,-46.98970032,
,,,1.8872070E6,-41.78969955,
,,,1.8896485E6,-43.78969955,
,,,1.8920899E6,-46.98970032,
,,,1.8945312E6,-42.98970032,
,,,1.8969726E6,-46.98970032,
,,,1.8994140E6,-46.98970032,
,,,1.9018555E6,-46.98970032,
,,,1.9042969E6,-46.98970032,
,,,1.9067382E6,-46.98970032,
,,,1.9091797E6,-46.98970032,
,,,1.9116211E6,-43.78969955,
,,,1.9140625E6,-45.78969955,
,,,1.9165039E6,-45.78969955,
,,,1.9189452E6,-39.78969955,
,,,1.9213867E6,-43.78969955,
,,,1.9238281E6,-45.78969955,
,,,1.9262695E6,-46.98970032,
,,,1.9287110E6,-45.78969955,
,,,1.9311524E6,-46.98970032,
,,,1.9335937E6,-46.98970032,
,,,1.9360351E6,-43.78969955,
,,,1.9384765E6,-46.98970032,
,,,1.9409180E6,-45.78969955,
,,,1.9433594E6,-46.98970032,
,,,1.9458007E6,-46.98970032,
,,,1.9482422E6,-46.98970032,
,,,1.9506836E6,-43.78969955,
,,,1.9531250E6,-46.98970032,
,,,1.9555664E6,-45.78969955,
,,,1.9580077E6,-45.78969955,
,,,1.9604492E6,-42.98970032,
,,,1.9628906E6,-42.98970032,
,,,1.9653320E6,-46.98970032,
,,,1.9677735E6,-43.78969955,
,,,1.9702149E6,-34.98970032,
,,,1.9726562E6,-40.98970032,
,,,1.9750976E6,-43.78969955,
,,,1.9775390E6,-46.98970032,
,,,1.9799805E6,-46.98970032,
,,,1.9824219E6,-46.98970032,
,,,1.9848632E6,-45.78969955,
,,,1.9873047E6,-43.38970184,
,,,1.9897461E6,-46.98970032,
,,,1.9921875E6,-46.98970032,
,,,1.9946289E6,-42.98970032,
,,,1.9970702E6,-38.98970032,
,,,1.9995117E6,-43.38970184,
,,,2.0019531E6,-46.98970032,
,,,2.0043945E6,-46.98970032,
,,,2.0068360E6,-42.98970032,
,,,2.0092774E6,-41.78969955,
,,,2.0117187E6,-46.98970032,
,,,2.0141601E6,-43.38970184,
,,,2.0166015E6,-46.98970032,
,,,2.0190430E6,-43.38970184,
,,,2.0214844E6,-40.98970032,
,,,2.0239257E6,-45.78969955,
,,,2.0263672E6,-46.98970032,
,,,2.0288086E6,-46.98970032,
,,,2.0312500E6,-46.98970032,
,,,2.0336914E6,-46.98970032,
,,,2.0361327E6,-45.78969955,
,,,2.0385742E6,-40.58969879,
,,,2.0410156E6,-39.78969955,
,,,2.0434570E6,-41.78969955,
,,,2.0458985E6,-43.78969955,
,,,2.0483399E6,-46.98970032,
,,,2.0507812E6,-46.98970032,
,,,2.0532226E6,-46.98970032,
,,,2.0556640E6,-45.78969955,
,,,2.0581055E6,-43.38970184,
,,,2.0605469E6,-46.98970032,
,,,2.0629882E6,-46.98970032,
,,,2.0654297E6,-42.98970032,
,,,2.0678711E6,-46.98970032,
,,,2.0703125E6,-45.78969955,
,,,2.0727539E6,-46.98970032,
,,,2.0751952E6,-46.98970032,
,,,2.0776367E6,-46.98970032,
,,,2.0800781E6,-46.98970032,
,,,2.0825195E6,-46.98970032,
,,,2.0849610E6,-46.98970032,
,,,2.0874024E6,-46.98970032,
,,,2.0898437E6,-46.98970032,
,,,2.0922851E6,-41.78969955,
,,,2.0947265E6,-40.58969879,
,,,2.0971680E6,-45.78969955,
,,,2.0996095E6,-46.98970032,
,,,2.1020507E6,-46.98970032,
,,,2.1044922E6,-46.98970032,
,,,2.1069335E6,-46.98970032,
,,,2.1093750E6,-46.98970032,
,,,2.1118165E6,-40.58969879,
,,,2.1142577E6,-38.98970032,
,,,2.1166992E6,-42.98970032,
,,,2.1191405E6,-46.98970032,
,,,2.1215820E6,-43.78969955,
,,,2.1240235E6,-46.98970032,
,,,2.1264647E6,-42.98970032,
,,,2.1289062E6,-46.98970032,
,,,2.1313477E6,-42.98970032,
,,,2.1337890E6,-42.98970032,
,,,2.1362305E6,-46.98970032,
,,,2.1386720E6,-41.78969955,
,,,2.1411132E6,-43.38970184,
,,,2.1435547E6,-42.98970032,
,,,2.1459960E6,-45.78969955,
,,,2.1484375E6,-46.98970032,
,,,2.1508790E6,-43.78969955,
,,,2.1533202E6,-46.98970032,
,,,2.1557617E6,-46.98970032,
,,,2.1582030E6,-46.98970032,
,,,2.1606445E6,-46.98970032,
,,,2.1630860E6,-46.98970032,
,,,2.1655272E6,-46.98970032,
,,,2.1679687E6,-46.98970032,
,,,2.1704102E6,-46.98970032,
,,,2.1728515E6,-46.98970032,
,,,2.1752930E6,-45.78969955,
,,,2.1777345E6,-45.78969955,
,,,2.1801757E6,-45.78969955,
,,,2.1826172E6,-46.98970032,
,,,2.1850585E6,-46.98970032,
,,,2.1875000E6,-46.98970032,
,,,2.1899415E6,-46.98970032,
,,,2.1923827E6,-46.98970032,
,,,2.1948242E6,-46.98970032,
,,,2.1972655E6,-45.78969955,
,,,2.1997070E6,-43.78969955,
,,,2.2021485E6,-46.98970032,
,,,2.2045897E6,-46.98970032,
,,,2.2070312E6,-46.98970032,
,,,2.2094727E6,-46.98970032,
,,,2.2119140E6,-46.98970032,
,,,2.2143555E6,-46.98970032,
,,,2.2167970E6,-40.58969879,
,,,2.2192382E6,-38.98970032,
,,,2.2216797E6,-40.98970032,
,,,2.2241210E6,-46.98970032,
,,,2.2265625E6,-46.98970032,
,,,2.2290040E6,-46.98970032,
,,,2.2314452E6,-40.98970032,
,,,2.2338867E6,-45.78969955,
,,,2.2363280E6,-45.78969955,
,,,2.2387695E6,-46.98970032,
,,,2.2412110E6,-45.78969955,
,,,2.2436522E6,-46.98970032,
,,,2.2460937E6,-45.78969955,
,,,2.2485352E6,-46.98970032,
,,,2.2509765E6,-42.98970032,
,,,2.2534180E6,-43.38970184,
,,,2.2558595E6,-46.98970032,
,,,2.2583007E6,-45.78969955,
,,,2.2607422E6,-46.98970032,
,,,2.2631835E6,-46.98970032,
,,,2.2656250E6,-46.98970032,
,,,2.2680665E6,-43.38970184,
,,,2.2705077E6,-37.38970184,
,,,2.2729492E6,-34.18970108,
,,,2.2753905E6,-40.58969879,
,,,2.2778320E6,-45.78969955,
,,,2.2802735E6,-45.78969955,
,,,2.2827147E6,-46.98970032,
,,,2.2851562E6,-45.78969955,
,,,2.2875977E6,-46.98970032,
,,,2.2900390E6,-46.98970032,
,,,2.2924805E6,-43.38970184,
,,,2.2949220E6,-46.98970032,
,,,2.2973632E6,-46.98970032,
,,,2.2998047E6,-46.98970032,
,,,2.3022460E6,-38.98970032,
,,,2.3046875E6,-37.78969955,
,,,2.3071290E6,-43.78969955,
,,,2.3095702E6,-46.98970032,
,,,2.3120117E6,-46.98970032,
,,,2.3144530E6,-41.78969955,
,,,2.3168945E6,-38.98970032,
,,,2.3193360E6,-43.78969955,
,,,2.3217772E6,-43.38970184,
,,,2.3242187E6,-38.18970108,
,,,2.3266602E6,-45.78969955,
,,,2.3291015E6,-46.98970032,
,,,2.3315430E6,-46.98970032,
,,,2.3339845E6,-45.78969955,
,,,2.3364257E6,-43.78969955,
,,,2.3388672E6,-45.78969955,
,,,2.3413085E6,-40.98970032,
,,,2.3437500E6,-40.58969879,
,,,2.3461915E6,-45.78969955,
,,,2.3486327E6,-43.78969955,
,,,2.3510742E6,-46.98970032,
,,,2.3535155E6,-46.98970032,
,,,2.3559570E6,-46.98970032,
,,,2.3583985E6,-46.98970032,
,,,2.3608397E6,-40.58969879,
,,,2.3632812E6,-37.38970184,
,,,2.3657227E6,-43.38970184,
,,,2.3681640E6,-45.78969955,
,,,2.3706055E6,-45.78969955,
,,,2.3730470E6,-40.98970032,
,,,2.3754882E6,-45.78969955,
,,,2.3779297E6,-45.78969955,
,,,2.3803710E6,-46.98970032,
,,,2.3828125E6,-42.98970032,
,,,2.3852540E6,-43.38970184,
,,,2.3876952E6,-38.98970032,
,,,2.3901367E6,-40.58969879,
,,,2.3925780E6,-46.98970032,
,,,2.3950195E6,-43.78969955,
,,,2.3974610E6,-46.98970032,
,,,2.3999022E6,-46.98970032,
,,,2.4023437E6,-46.98970032,
,,,2.4047852E6,-46.98970032,
,,,2.4072265E6,-46.98970032,
,,,2.4096680E6,-46.98970032,
,,,2.4121095E6,-42.98970032,
,,,2.4145507E6,-46.98970032,
,,,2.4169922E6,-43.38970184,
,,,2.4194335E6,-46.98970032,
,,,2.4218750E6,-38.98970032,
,,,2.4243165E6,-33.78969955,
,,,2.4267577E6,-41.78969955,
,,,2.4291992E6,-46.98970032,
,,,2.4316405E6,-43.38970184,
,,,2.4340820E6,-42.98970032,
,,,2.4365235E6,-45.78969955,
,,,2.4389647E6,-45.78969955,
,,,2.4414062E6,-46.98970032,
,,,2.4438477E6,-46.98970032,
,,,2.4462890E6,-46.98970032,
,,,2.4487305E6,-46.98970032,
,,,2.4511720E6,-43.78969955,
,,,2.4536132E6,-45.78969955,
,,,2.4560547E6,-46.98970032,
,,,2.4584960E6,-46.98970032,
,,,2.4609375E6,-46.98970032,
,,,2.4633790E6,-46.98970032,
,,,2.4658202E6,-46.98970032,
,,,2.4682617E6,-46.98970032,
,,,2.4707030E6,-45.78969955,
,,,2.4731445E6,-40.58969879,
,,,2.4755860E6,-38.98970032,
,,,2.4780272E6,-46.98970032,
,,,2.4804687E6,-46.98970032,
,,,2.4829102E6,-45.78969955,
,,,2.4853515E6,-46.98970032,
,,,2.4877930E6,-45.78969955,
,,,2.4902345E6,-42.98970032,
,,,2.4926757E6,-46.98970032,
,,,2.4951172E6,-46.98970032,
,,,2.4975585E6,-46.98970032,
